state,district,crop,year,season,area_hectares,production_tonnes,yield_kg_per_hectare,subdivision,year_num,soil_type,compatibility_score,annual_rainfall,monsoon_rainfall,rainfall_deviation_pct,rain_june,rain_july,rain_august,rain_september,normal_annual_rainfall,msp_per_quintal,msp_growth_rate,yield_lag_1,yield_lag_2,yield_lag_3,yield_3yr_avg,yield_trend,yield_volatility,drought_streak,district_crop_avg_yield,risk_level
Maharashtra,PUNE,Maize,2018-19,Rabi,16400.0,42100.0,2567.0731707317077,Madhya Maharashtra,2018,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2696.840007035235,1089.211618257261,2728.2051282051284,2171.4189178325414,102.59424797853568,937.3502131791595,0,2001.1833865530584,Low Risk
Maharashtra,PUNE,Maize,2018-19,Summer,1110.0,1220.0,1099.0990990990992,Madhya Maharashtra,2018,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2567.0731707317077,2696.840007035235,1089.211618257261,2117.7082653414013,22.278122029352055,893.0643161321276,0,2001.1833865530584,High Risk
Maharashtra,PUNE,Rice,2018-19,Kharif,57969.00000000001,106233.0,1832.582932256896,Madhya Maharashtra,2018,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1750.0,12.903225806451623,2384.6153846153848,2157.0093457943926,1965.201465201465,2168.9420652037475,153.64715401165128,209.96142810981544,0,1429.613549734546,Low Risk
Maharashtra,PUNE,Soyabean,2018-19,Kharif,20329.0,32523.0,1599.832751242068,Madhya Maharashtra,2018,Mixed,0.65,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,3710.0,9.149749926448948,2021.649943156542,2127.777777777778,1647.887323943662,1932.4383482926605,3.737803039122548,252.0768601317799,0,1669.645203823994,Medium Risk
Maharashtra,PUNE,Sugarcane,2018-19,Whole Year,141730.0,13233329.999999998,93369.99929443306,Madhya Maharashtra,2018,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2550.0,218.75,87884.9104859335,93607.8066914498,83755.31914893616,88416.01210877315,2445.4565263618774,4947.669086972546,0,87036.77616826765,Medium Risk
Maharashtra,PUNE,Wheat,2018-19,Rabi,55329.99999999999,110800.0,2002.5302729080065,Madhya Maharashtra,2018,Mixed,0.65,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1735.0,19.65517241379311,2090.322580645161,1508.356545961003,2020.217729393468,1872.965618666544,10.002221289805266,317.7003375299612,0,1700.9782323723016,Low Risk
Maharashtra,SANGLI,Bajra,2018-19,Kharif,33724.0,7945.999999999999,235.6185505871189,Madhya Maharashtra,2018,Black,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1950.0,27.868852459016402,712.5567322239032,238.9380530973451,762.9310344827587,571.4752732680023,87.98388411790012,289.0850128960991,0,450.97070944589905,High Risk
Maharashtra,SANGLI,Cotton(lint),2018-19,Kharif,178.0,251.0,1410.1123595505617,Madhya Maharashtra,2018,Black,0.95,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,6080.0,0.0,787.4015748031496,3000.0,1000.0,1595.8005249343832,-110.6149231346083,1220.7094850659428,0,1566.6117011779713,Medium Risk
Maharashtra,SANGLI,Gram,2018-19,Rabi,17310.0,11900.0,687.4638937030618,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,4620.0,0.0,914.9659863945578,833.922261484099,627.8026905829597,792.2303128205389,19.694336078491695,148.05186102467098,0,747.2822427861895,Medium Risk
Maharashtra,SANGLI,Groundnut,2018-19,Kharif,27467.0,28736.0,1046.2008956201987,Madhya Maharashtra,2018,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1465.201465201465,1198.6062717770037,1200.0,1287.9359123261563,69.16739517605703,153.5180536508054,0,1248.9804555549838,High Risk
Maharashtra,SANGLI,Groundnut,2018-19,Summer,170.0,280.0,1647.0588235294117,Madhya Maharashtra,2018,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1046.2008956201987,1465.201465201465,1198.6062717770037,1236.669544199556,-20.937493670455513,212.07776606233742,0,1248.9804555549838,Low Risk
Maharashtra,SANGLI,Jowar,2018-19,Kharif,42688.0,34078.0,798.3039730134932,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,623.1155778894473,834.5724907063196,515.3949129852743,657.6943271936804,25.12571234267019,162.37410186834654,0,734.0040813018435,Medium Risk
Maharashtra,SANGLI,Jowar,2018-19,Rabi,108890.0,44400.0,407.7509413169253,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,798.3039730134932,623.1155778894473,834.5724907063196,751.9973472030866,-30.1731995129447,113.07844264036015,0,734.0040813018435,High Risk
Maharashtra,SANGLI,Maize,2018-19,Kharif,36729.0,66655.0,1814.7785128917203,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2186.0986547085204,2590.6976744186045,2326.760563380282,2367.852297502469,-69.65109567584163,205.40567092333706,0,1931.1728533275625,Medium Risk
Maharashtra,SANGLI,Maize,2018-19,Rabi,14340.0,34200.0,2384.937238493724,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,1814.7785128917203,2186.0986547085204,2590.6976744186045,2197.1916140062817,28.889511711167774,388.078505737733,0,1931.1728533275625,Low Risk
Maharashtra,SANGLI,Maize,2018-19,Summer,1220.0,1900.0,1557.3770491803275,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2384.937238493724,1814.7785128917203,2186.0986547085204,2128.6048020313215,-65.95658112999996,289.3948866458691,0,1931.1728533275625,High Risk
Maharashtra,SANGLI,Rice,2018-19,Kharif,15422.999999999998,40619.0,2633.664008299293,Madhya Maharashtra,2018,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1750.0,12.903225806451623,2311.7647058823527,2553.5714285714284,1920.353982300885,2261.8967055848884,163.40530094128843,319.54060251491956,0,2140.3807355347117,Low Risk
Maharashtra,SANGLI,Soyabean,2018-19,Kharif,42534.0,92010.0,2163.210607984201,Madhya Maharashtra,2018,Black,0.9,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,3710.0,9.149749926448948,1665.9619450317125,1543.5203094777562,1303.2786885245905,1504.2536476780197,-38.824550461544995,184.5025451974148,0,1703.469323386213,Low Risk
Maharashtra,SATARA,Arhar/Tur,2018-19,Kharif,1635.0000000000002,1165.0,712.5382262996941,Madhya Maharashtra,2018,Mixed,0.62,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5675.0,4.128440366972486,377.4720550300945,307.69230769230774,500.0,395.0547875741341,12.25215695162373,97.35207492890933,0,449.98449809217726,Low Risk
Maharashtra,SATARA,Bajra,2018-19,Kharif,51475.0,26881.0,522.2146673142302,Madhya Maharashtra,2018,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1950.0,12.391930835734865,505.93471810089017,732.3162274618585,363.0229419703104,533.7579625110196,30.925489906399992,186.21219716875382,0,537.3119615561529,Medium Risk
Maharashtra,SATARA,Cotton(lint),2018-19,Kharif,21.0,37.0,1761.9047619047622,Madhya Maharashtra,2018,Mixed,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,6080.0,0.0,1176.470588235294,2000.0,1000.0,1392.156862745098,-414.7058823529414,533.7512779927921,0,1506.9032975807572,Low Risk
Maharashtra,SATARA,Gram,2018-19,Rabi,27520.0,24900.0,904.796511627907,Madhya Maharashtra,2018,Mixed,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,4620.0,0.0,932.258064516129,800.0,777.7777777777778,836.678614097969,30.965459794378962,83.51664682445971,0,713.158288060068,Low Risk
Maharashtra,SATARA,Groundnut,2018-19,Kharif,39158.0,42177.0,1077.0979110271207,Madhya Maharashtra,2018,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1898.2229402261712,1412.6506024096386,2200.0,1836.9578475452697,130.97090547213702,397.2339702963172,0,1548.3662750199576,High Risk
Maharashtra,SATARA,Groundnut,2018-19,Summer,1960.0,3760.0,1918.3673469387752,Madhya Maharashtra,2018,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1077.0979110271207,1898.2229402261712,1412.6506024096386,1462.6571512209764,-80.43713611763786,412.84024705362754,0,1548.3662750199576,Low Risk
Maharashtra,SATARA,Jowar,2018-19,Kharif,24312.0,27154.000000000004,1116.8970055939456,Madhya Maharashtra,2018,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,912.1522693997072,1373.4439834024895,727.2727272727273,1004.2896600249745,58.047394681216076,332.7931746978953,0,1061.6931914963511,Medium Risk
Maharashtra,SATARA,Jowar,2018-19,Rabi,125460.0,97200.0,774.748923959828,Madhya Maharashtra,2018,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,1116.8970055939456,912.1522693997072,1373.4439834024895,1134.1644194653807,34.49030615115921,231.1301236062966,0,1061.6931914963511,High Risk
Maharashtra,SATARA,Maize,2018-19,Kharif,18798.0,41074.0,2185.0196829449937,Madhya Maharashtra,2018,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,1590.668080593849,2761.538461538461,3099.476439790576,2483.894327307628,-12.921840052965608,791.7956587087797,0,1881.480627496072,Low Risk
Maharashtra,SATARA,Maize,2018-19,Rabi,10840.0,29300.0,2702.952029520296,Madhya Maharashtra,2018,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2185.0196829449937,1590.668080593849,2761.538461538461,2179.075408359101,-53.87689933067404,585.4578234540971,0,1881.480627496072,Low Risk
Maharashtra,SATARA,Maize,2018-19,Summer,1680.0,2350.0,1398.8095238095234,Madhya Maharashtra,2018,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,2702.952029520296,2185.0196829449937,1590.668080593849,2159.5465976863793,-136.95675991340312,556.5793333517661,0,1881.480627496072,High Risk
Maharashtra,SATARA,Rice,2018-19,Kharif,47026.0,109002.0,2317.909241696083,Madhya Maharashtra,2018,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1750.0,12.903225806451623,1812.227074235808,1746.8085106382978,1512.3339658444024,1690.4565169061696,58.109252678477056,157.68839371797273,0,1724.7012842711194,Low Risk
Maharashtra,SATARA,Soyabean,2018-19,Kharif,65692.0,112215.0,1708.1988674420024,Madhya Maharashtra,2018,Mixed,0.65,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,3710.0,9.149749926448948,1843.615494978479,1812.5,1606.687898089172,1754.2677976892166,-29.63390913170733,128.75136341572724,0,1729.2375729088699,Medium Risk
Maharashtra,SATARA,Wheat,2018-19,Rabi,34140.0,70500.0,2065.0263620386645,Madhya Maharashtra,2018,Mixed,0.65,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1735.0,6.769230769230772,2018.8172043010757,2000.0,1649.83164983165,1889.5496180442422,75.40278765521553,207.81494173279955,0,1780.6835510372307,Low Risk
Maharashtra,SOLAPUR,Cotton(lint),2018-19,Kharif,163.0,88.0,539.8773006134969,Madhya Maharashtra,2018,Black,0.95,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,6080.0,0.0,1333.3333333333333,1522.222222222222,777.7777777777778,1211.111111111111,-61.111111111111136,386.9794392726231,0,1678.731291534111,High Risk
Maharashtra,SOLAPUR,Gram,2018-19,Rabi,50690.0,28100.0,554.3499704083646,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,4620.0,0.0,675.467772421574,674.3362831858407,749.367088607595,699.7237147383365,63.35256107421511,42.99614510412347,0,621.1622882863934,High Risk
Maharashtra,SOLAPUR,Groundnut,2018-19,Kharif,2890.0,1280.0,442.9065743944637,Madhya Maharashtra,2018,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1393.034825870647,623.8095238095239,1441.1764705882354,1152.6736067561355,96.87027049625817,458.64181902902055,0,1010.349667717165,High Risk
Maharashtra,SOLAPUR,Groundnut,2018-19,Summer,660.0,750.0,1136.3636363636365,Madhya Maharashtra,2018,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,442.9065743944637,1393.034825870647,623.8095238095239,819.916974691545,-4.468143710513178,504.5091899875367,0,1010.349667717165,Low Risk
Maharashtra,SOLAPUR,Jowar,2018-19,Kharif,3688.000000000001,1819.0,493.2212581344902,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,563.3734206119652,549.4001518602886,400.0,504.2578574907512,44.091899051517615,90.5598625016795,0,575.5600785034171,High Risk
Maharashtra,SOLAPUR,Jowar,2018-19,Rabi,513810.00000000006,182500.0,355.189661548043,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2430.0,0.0,493.2212581344902,563.3734206119652,549.4001518602886,535.3316102022479,1.2693265076192681,37.1318511975178,0,575.5600785034171,High Risk
Maharashtra,SOLAPUR,Maize,2018-19,Kharif,21623.0,20185.0,933.4967395828515,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,601.0928961748634,2007.984031936128,2464.651162790697,1691.2426969672294,-293.1981338504843,971.3167136554695,0,1672.1561433403724,High Risk
Maharashtra,SOLAPUR,Maize,2018-19,Rabi,38290.0,54400.0,1420.7364847218596,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,933.4967395828515,601.0928961748634,2007.984031936128,1180.857889231281,-523.1564787450133,735.3409554332248,0,1672.1561433403724,High Risk
Maharashtra,SOLAPUR,Maize,2018-19,Summer,1830.0,1520.0,830.6010928961749,Madhya Maharashtra,2018,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1700.0,0.0,1420.7364847218596,933.4967395828515,601.0928961748634,985.1087068265248,-316.23166484909535,412.25204600295075,0,1672.1561433403724,High Risk
Maharashtra,SOLAPUR,Sugarcane,2018-19,Whole Year,190018.0,14093635.0,74169.99968424044,Madhya Maharashtra,2018,Black,0.8,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2550.0,0.0,73552.29828246632,59882.03167667941,85548.12398042413,72994.15131318996,-4420.47086015204,12842.146221156727,0,79248.09480568804,Medium Risk
Maharashtra,SOLAPUR,Wheat,2018-19,Rabi,64300.0,56900.0,884.9144634525661,Madhya Maharashtra,2018,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1735.0,6.769230769230772,1191.1208151382823,1338.7263339070566,697.3365617433413,1075.7279035962267,42.15268607280204,335.9045295685516,0,1148.77045442242,High Risk
Maharashtra,AHMEDNAGAR,Arhar/Tur,2019-20,Kharif,19747.0,9948.0,503.77272497088165,Madhya Maharashtra,2019,Black,0.8,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5800.0,2.2026431718061623,249.6064644768601,993.6305732484076,1003.1864530225783,748.8078302492821,-41.64429103100914,432.34746605173154,0,495.8819790556923,Medium Risk
Maharashtra,AHMEDNAGAR,Bajra,2019-20,Kharif,146822.0,127713.0,869.8492051599898,Madhya Maharashtra,2019,Black,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2000.0,2.564102564102555,644.6680666472508,1005.020920502092,1023.2240437158472,890.9710102883968,88.71122097987089,213.49869661991733,0,661.6435895938421,Low Risk
Maharashtra,AHMEDNAGAR,Cotton(lint),2019-20,Kharif,159250.0,146932.0,922.6499215070644,Madhya Maharashtra,2019,Black,0.95,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,6000.0,-1.3157894736842146,1661.144578313253,1052.870090634441,942.4951267056532,1218.8365985511157,41.93941367680418,387.0050644197278,0,1483.4809183537802,High Risk
Maharashtra,AHMEDNAGAR,Gram,2019-20,Rabi,97038.0,82529.0,850.4812547661741,Madhya Maharashtra,2019,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,4875.0,5.519480519480524,523.7140948563795,798.0577389966587,815.7401623985008,712.503998750513,-3.5605238327345607,163.7357257400097,0,631.1740395266688,Low Risk
Maharashtra,AHMEDNAGAR,Groundnut,2019-20,Kharif,11935.0,6991.0,585.7561793045663,Madhya Maharashtra,2019,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,1083.3333333333333,506.9701280227597,1767.5817976682963,1119.295086341463,-184.0995312333989,631.0747825505231,0,1138.1765561468153,High Risk
Maharashtra,AHMEDNAGAR,Groundnut,2019-20,Summer,365.0,593.0,1624.6575342465756,Madhya Maharashtra,2019,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,585.7561793045663,1083.3333333333333,506.9701280227597,725.353213553553,-145.50437980335238,312.5126158850277,0,1138.1765561468153,Low Risk
Maharashtra,AHMEDNAGAR,Jowar,2019-20,Rabi,362789.0,188248.0,518.8911460931837,Madhya Maharashtra,2019,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2550.0,4.938271604938271,296.5779467680608,543.4505374385134,625.0,488.34282806885807,-62.34699584835184,171.00557296839318,0,692.1713258159091,High Risk
Maharashtra,AHMEDNAGAR,Maize,2019-20,Rabi,38954.0,114492.0,2939.159008060789,Madhya Maharashtra,2019,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1760.0,3.529411764705892,1032.4380885943497,878.9722785665991,2821.167883211679,1577.5260834575427,-598.9106089699249,1079.7553580712854,0,1854.378524094204,Low Risk
Maharashtra,AHMEDNAGAR,Maize,2019-20,Summer,2087.0,5635.0,2700.0479156684232,Madhya Maharashtra,2019,Black,0.75,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1760.0,0.0,2939.159008060789,1032.4380885943497,878.9722785665991,1616.8564584072458,-128.5411778495753,1147.7155411194292,0,1854.378524094204,Low Risk
Maharashtra,AHMEDNAGAR,Rice,2019-20,Kharif,17331.0,19469.0,1123.3627603715886,Madhya Maharashtra,2019,Black,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1815.0,3.7142857142857144,413.11172668513393,2302.4691358024693,1746.6666666666663,1487.4158430514233,-291.00054216771747,970.9923259251483,0,1058.0253471352396,Medium Risk
Maharashtra,AHMEDNAGAR,Soyabean,2019-20,Kharif,70951.0,40505.0,570.8869501486942,Madhya Maharashtra,2019,Black,0.9,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,3880.0,4.582210242587603,630.9729988289046,1465.8255178462991,801.9230769230769,966.240531199427,100.99869600969875,441.01570432618036,0,1089.1787857830202,High Risk
Maharashtra,AHMEDNAGAR,Sugarcane,2019-20,Whole Year,70931.0,5103317.0,71947.62515684257,Madhya Maharashtra,2019,Black,0.8,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2750.0,7.843137254901955,68579.01987797678,58782.02846975089,87036.1010830325,71465.71647692006,-5882.724194160577,14346.529815600374,0,74466.96076819142,Medium Risk
Maharashtra,AHMEDNAGAR,Wheat,2019-20,Rabi,67727.0,142189.0,2099.4433534631685,Madhya Maharashtra,2019,Black,0.85,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1840.0,6.051873198847257,1898.6793678285344,2224.310776942356,2120.0,2080.99671492363,183.06634383816717,166.28257826791602,0,1614.9575287120301,Low Risk
Maharashtra,DHULE,Arhar/Tur,2019-20,Kharif,15594.0,8019.0,514.2362447095037,Madhya Maharashtra,2019,Mixed,0.62,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5800.0,2.2026431718061623,384.1971728887278,939.3939393939396,841.114292006166,721.5684680962777,45.79032277001297,296.27565778372866,0,533.8787714937084,Medium Risk
Maharashtra,DHULE,Bajra,2019-20,Kharif,55366.0,29009.0,523.9497164324674,Madhya Maharashtra,2019,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2000.0,2.564102564102555,575.4183806745359,780.3617571059432,581.1384876805438,645.639541820341,-67.87911133157534,116.70791050582359,0,794.3110702741703,High Risk
Maharashtra,DHULE,Cotton(lint),2019-20,Kharif,239542.0,192984.0,805.6374247522356,Madhya Maharashtra,2019,Mixed,0.6,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,6000.0,-1.3157894736842146,966.2511359776752,1893.213572854292,1762.36613972463,1540.6102828521991,34.5768503441891,501.69371621336757,0,1401.5294785961978,High Risk
Maharashtra,DHULE,Groundnut,2019-20,Kharif,20321.0,11813.0,581.3198169381428,Madhya Maharashtra,2019,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,795.6204379562045,503.1939605110337,1073.462414578588,790.758937681942,-166.34599004186637,285.1653083122798,0,1054.3921743193687,High Risk
Maharashtra,DHULE,Groundnut,2019-20,Summer,2111.0,3583.0,1697.299857887257,Madhya Maharashtra,2019,Mixed,0.68,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,5550.0,0.0,581.3198169381428,795.6204379562045,503.1939605110337,626.7114051351269,-143.09918164303102,151.40544371663773,0,1054.3921743193687,Low Risk
Maharashtra,DHULE,Jowar,2019-20,Kharif,10486.0,7533.0,718.3864199885561,Madhya Maharashtra,2019,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,2550.0,4.938271604938271,731.7073170731708,833.0646746609003,1030.6748466257668,865.1489461199461,-147.08760630935848,152.04422477683536,0,1161.9298889387937,High Risk
Maharashtra,DHULE,Maize,2019-20,Kharif,57965.0,62400.0,1076.5116880876392,Madhya Maharashtra,2019,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1760.0,3.529411764705892,2753.108348134991,2083.014930637197,2312.1387283237,2382.7540023652964,-37.80679511518944,340.5821262771213,0,1838.5406420402294,High Risk
Maharashtra,DHULE,Maize,2019-20,Summer,3585.0,4908.0,1369.0376569037658,Madhya Maharashtra,2019,Mixed,0.72,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1760.0,0.0,1076.5116880876392,2753.108348134991,2083.014930637197,1970.8783222866095,-273.93403373467646,843.9046476467373,0,1838.5406420402294,High Risk
Maharashtra,DHULE,Rice,2019-20,Kharif,6838.0,9742.0,1424.6855805791167,Madhya Maharashtra,2019,Mixed,0.7,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,1815.0,3.7142857142857144,1354.4395924308587,2014.2857142857144,1640.625,1669.783435572191,102.9771336188651,330.88802774577164,0,1010.3953678697976,Low Risk
Maharashtra,DHULE,Soyabean,2019-20,Kharif,19328.0,14861.000000000002,768.8845198675498,Madhya Maharashtra,2019,Mixed,0.65,934.6328592814372,812.0662799401197,6.036788922155689,171.130501497006,249.33342065868266,218.7340568862275,172.8683008982036,881.4205128205128,3880.0,4.582210242587603,1585.7242478581393,1771.781534460338,1382.513661202186,1580.0064811735544,171.8354099655524,194.69691556269163,0,1276.1045914649294,High Risk
